,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
834,835,20,1,75.0,7875,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,1961,1961,1,1,1,1,1,136.0,0.5,0.5,2,0.5,0.5,0.9,0.5,572.0,0.21428571428571427,572.0,1144.0,1,0.7,1,1,1144,0,1144,1.0,1,0,3,1,0.5,6,Typ,0,0,1,1961.0,0.375,2.0,456.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,139950.0
835,836,20,1,60.0,9600,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,1,2,0.35,0.65,1950,1995,1,1,1,4,2,0.0,0.5,0.5,2,0.7,0.5,0.9,0.35714285714285715,442.0,0.21428571428571427,625.0,1067.0,1,0.5,1,1,1067,0,1067,0.0,2,0,2,1,0.7,4,Min2,0,0,1,1996.0,0.375,2.0,436.0,0.1,0.5,0.8333333333333334,290,0,0,0,1,1,128000.0
836,837,30,2,90.0,8100,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.45,0.55,1948,1973,1,1,1,1,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.5,338.0,0.21428571428571427,1221.0,1559.0,1,0.7,1,1,1559,0,1559,1.0,1,0,2,1,0.5,5,Min2,0,0,2,1948.0,0.375,2.0,812.0,0.1,0.5,0.8333333333333334,0,116,230,0,3,1,153500.0
837,838,160,2,21.0,1680,0.75,0.875,1,0.75,1,0.8333333333333334,23,1,1,5,1,0.55,0.45,1973,1973,1,1,4,4,1,158.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,330.0,0.21428571428571427,153.0,483.0,1,0.5,1,1,483,504,987,1.0,1,1,2,1,0.5,5,Typ,0,0,2,1973.0,0.375,1.0,264.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,100000.0
838,839,20,1,75.0,9525,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,2,0.45,0.55,1995,2006,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1099.0,1099.0,1,0.9,1,1,1099,0,1099,0.0,1,1,3,1,0.7,6,Typ,0,0,1,1999.0,0.375,1.0,352.0,0.1,0.5,0.8333333333333334,278,0,0,0,1,1,144000.0
839,840,50,1,70.0,11767,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,3,0.45,0.55,1946,1995,1,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,352.0,0.21428571428571427,416.0,768.0,1,0.9,1,1,768,432,1200,0.0,1,0,3,1,0.5,6,Typ,0,0,2,1946.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,130500.0
840,841,70,5,,12155,0.75,0.625,1,0.75,1,0.8333333333333334,24,1,1,1,1,0.55,0.75,1925,1950,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.35714285714285715,156.0,0.21428571428571427,516.0,672.0,1,0.5,2,1,810,672,1482,0.0,2,0,4,1,0.3,7,Typ,0,0,2,1934.0,0.375,1.0,400.0,0.1,0.5,0.5,0,0,254,0,1,1,140000.0
841,842,70,2,60.0,10440,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,1,0.45,0.75,1904,2002,1,1,2,2,2,0.0,0.5,0.5,1,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,650.0,650.0,1,0.7,1,1,958,581,1539,0.0,2,0,3,1,0.7,8,Typ,1,0.1,2,1983.0,0.375,2.0,686.0,0.5,0.5,0.5,70,78,68,0,1,1,157500.0
842,843,80,1,82.0,9020,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,6,0.55,0.65,1966,1966,1,1,4,4,1,183.0,0.5,0.5,2,0.5,0.5,0.7,0.5,312.0,0.7857142857142857,276.0,1127.0,1,0.5,1,1,1165,0,1165,1.0,1,1,3,1,0.5,6,Typ,0,0,1,1966.0,0.625,2.0,490.0,0.5,0.7,0.8333333333333334,0,129,0,0,1,1,174900.0
843,844,90,1,80.0,8000,0.75,0.875,1,0.75,3,0.8333333333333334,12,4,1,3,2,0.45,0.35,1961,1961,1,1,5,8,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1800.0,1800.0,1,0.9,2,1,1800,0,1800,0.0,2,0,6,2,0.5,10,Typ,0,0,0,,0.5,0.0,0.0,0,0.5,0.8333333333333334,0,0,0,0,1,1,141000.0
844,845,50,2,100.0,12665,0.75,0.625,1,0.75,1,0.8333333333333334,8,4,1,1,3,0.45,0.75,1915,1950,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.5,0.6428571428571429,0.0,0.21428571428571427,876.0,876.0,1,0.7,1,1,876,540,1416,0.0,1,1,4,1,0.5,7,Typ,1,0.7,2,1949.0,0.375,3.0,720.0,0.1,0.5,0.8333333333333334,418,0,194,0,1,1,153900.0
845,846,85,1,,16647,0.75,0.625,1,0.75,4,0.8333333333333334,10,5,1,1,5,0.45,0.45,1975,1981,1,1,4,4,2,0.0,0.5,0.5,2,0.7,0.5,0.7,0.7857142857142857,1390.0,0.21428571428571427,0.0,1390.0,1,0.5,1,1,1701,0,1701,1.0,2,0,3,1,0.5,6,Min2,2,0.5,5,1975.0,0.875,2.0,611.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,171000.0
846,847,60,1,75.0,9317,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,1,0.65,0.45,1993,1993,1,1,4,4,1,137.0,0.7,0.5,1,0.7,0.5,0.9,0.7857142857142857,513.0,0.21428571428571427,227.0,740.0,1,0.9,1,1,1006,769,1775,1.0,2,1,3,1,0.7,7,Typ,1,0.5,1,1993.0,0.375,2.0,425.0,0.1,0.5,0.8333333333333334,234,72,192,0,1,1,213000.0
847,848,20,1,36.0,15523,0.75,0.625,1,0.75,4,0.8333333333333334,1,1,1,1,2,0.45,0.55,1972,1972,1,1,4,5,2,0.0,0.5,0.5,2,0.5,0.5,0.3,0.35714285714285715,460.0,0.21428571428571427,404.0,864.0,1,0.9,1,1,864,0,864,1.0,1,0,3,1,0.5,5,Typ,1,0.3,1,1972.0,0.375,1.0,338.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,133500.0
848,849,50,1,75.0,45600,0.75,0.375,2,0.75,1,0.8333333333333334,20,1,1,1,3,0.55,0.75,1908,1997,1,1,3,6,2,0.0,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,907.0,907.0,1,0.5,1,1,1307,1051,2358,0.0,3,0,5,1,0.5,10,Typ,1,0.7,2,1908.0,0.375,2.0,360.0,0.3,0.5,0.8333333333333334,486,40,0,175,1,1,240000.0
849,850,80,1,80.0,9600,0.75,0.875,1,0.75,2,0.8333333333333334,2,2,1,1,6,0.55,0.65,1976,1994,2,1,8,5,1,360.0,0.7,0.7,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,528.0,528.0,1,0.9,1,1,1094,761,1855,0.0,2,1,3,1,0.5,7,Typ,1,0.5,1,1976.0,0.625,2.0,512.0,0.1,0.5,0.8333333333333334,113,100,0,0,1,1,187000.0
850,851,120,2,36.0,4435,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,4,2,0.55,0.45,2003,2003,1,1,1,1,1,170.0,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,659.0,0.21428571428571427,189.0,848.0,1,0.9,1,1,848,0,848,1.0,1,0,1,1,0.7,3,Typ,0,0,1,2003.0,0.875,2.0,420.0,0.1,0.5,0.8333333333333334,140,0,0,0,1,1,131500.0
851,852,120,1,,3196,0.75,0.875,1,0.75,1,0.8333333333333334,22,1,1,4,2,0.75,0.45,2003,2003,1,1,1,1,1,40.0,0.7,0.5,1,0.7,0.5,0.7,0.6428571428571429,0.0,0.21428571428571427,1273.0,1273.0,1,0.9,1,1,1456,0,1456,0.0,2,0,2,1,0.7,7,Typ,1,0.5,1,2003.0,0.875,2.0,400.0,0.1,0.5,0.8333333333333334,143,20,0,0,1,1,215000.0
852,853,75,1,53.0,7128,0.75,0.875,1,0.75,1,0.8333333333333334,3,1,1,1,7,0.65,0.45,1941,1950,1,1,2,2,2,0.0,0.5,0.7,2,0.5,0.5,0.9,0.5,364.0,0.21428571428571427,554.0,918.0,1,0.7,1,1,918,728,1646,0.0,2,0,4,1,0.5,7,Typ,2,0.7,2,1941.0,0.375,1.0,240.0,0.1,0.5,0.8333333333333334,0,0,0,126,1,1,164000.0
853,854,80,1,,12095,0.75,0.625,1,0.75,3,0.8333333333333334,12,1,1,1,6,0.55,0.55,1964,1964,1,1,2,4,1,115.0,0.5,0.7,2,0.5,0.5,0.7,0.5,564.0,0.21428571428571427,563.0,1127.0,1,0.5,1,1,1445,0,1445,0.0,1,1,3,1,0.5,7,Typ,1,0.3,1,1964.0,0.625,2.0,645.0,0.1,0.5,0.8333333333333334,180,0,0,0,1,1,158000.0
854,855,20,1,102.0,17920,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,1,2,0.45,0.35,1955,1974,2,1,3,5,2,0.0,0.5,0.5,2,0.5,0.5,0.5,0.7857142857142857,306.0,0.5,372.0,1763.0,1,0.5,1,1,1779,0,1779,1.0,1,1,3,1,0.5,6,Typ,1,0.7,1,1955.0,0.375,2.0,454.0,0.1,0.5,0.8333333333333334,0,418,0,312,1,2,170000.0
855,856,20,1,,6897,0.75,0.625,1,0.75,3,0.8333333333333334,10,1,1,1,2,0.45,0.75,1962,2010,1,1,4,4,2,0.0,0.5,0.7,2,0.5,0.5,0.9,0.7857142857142857,659.0,0.21428571428571427,381.0,1040.0,1,0.9,1,1,1040,0,1040,1.0,1,1,3,1,0.5,6,Typ,0,0,2,1962.0,0.375,1.0,260.0,0.1,0.5,0.8333333333333334,0,104,0,0,1,1,127000.0
856,857,80,1,,10970,0.75,0.625,3,0.75,1,0.5,1,1,1,1,6,0.55,0.55,1978,1978,1,1,8,4,2,0.0,0.5,0.5,2,0.7,0.7,0.7,0.9285714285714286,505.0,0.35714285714285715,0.0,940.0,1,0.5,1,1,1026,0,1026,1.0,1,0,3,1,0.5,5,Typ,0,0,2,1981.0,0.375,2.0,576.0,0.1,0.3,0.8333333333333334,0,0,34,0,1,1,147000.0
857,858,60,1,65.0,8125,0.75,0.875,1,0.75,1,0.8333333333333334,18,1,1,1,1,0.55,0.45,1994,1995,1,1,4,4,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,702.0,702.0,1,0.7,1,1,702,779,1481,0.0,2,1,3,1,0.5,6,Typ,1,0.5,1,1994.0,0.875,2.0,343.0,0.1,0.5,0.8333333333333334,0,36,0,0,1,1,174000.0
858,859,20,1,80.0,10400,0.75,0.875,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.65,0.45,1976,1976,1,1,4,4,1,189.0,0.5,0.5,2,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1090.0,1090.0,1,0.5,1,1,1370,0,1370,0.0,2,0,3,1,0.5,6,Typ,1,0.5,1,1976.0,0.625,2.0,479.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,6,152000.0
859,860,60,1,,11029,0.75,0.625,1,0.75,3,0.8333333333333334,7,8,1,1,1,0.55,0.65,1968,1984,1,1,4,4,1,220.0,0.5,0.5,2,0.5,0.5,0.5,0.35714285714285715,619.0,0.21428571428571427,435.0,1054.0,1,0.5,1,1,1512,1142,2654,1.0,2,1,4,1,0.7,9,Typ,1,0.7,1,1968.0,0.375,2.0,619.0,0.1,0.5,0.8333333333333334,0,65,0,222,1,1,250000.0
860,861,50,1,55.0,7642,0.75,0.875,1,0.75,3,0.8333333333333334,3,1,1,1,3,0.65,0.75,1918,1998,1,1,3,6,2,0.0,0.7,0.5,3,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,912.0,912.0,1,0.7,1,1,912,514,1426,0.0,1,1,3,1,0.7,7,Typ,1,0.7,2,1925.0,0.375,1.0,216.0,0.1,0.5,0.8333333333333334,0,240,0,0,1,1,189950.0
861,862,190,1,75.0,11625,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,2,2,0.45,0.35,1965,1965,2,1,8,4,2,0.0,0.5,0.5,1,0.5,0.5,0.5,0.35714285714285715,841.0,0.21428571428571427,198.0,1039.0,1,0.9,1,1,1039,0,1039,1.0,1,1,3,1,0.5,6,Typ,0,0,1,1965.0,0.375,2.0,504.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,131500.0
862,863,20,1,81.0,9672,0.75,0.875,1,0.75,3,0.8333333333333334,13,1,1,1,2,0.55,0.45,1984,1985,2,1,4,5,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,338.0,0.21428571428571427,702.0,1040.0,1,0.5,1,1,1097,0,1097,0.0,2,0,3,1,0.5,6,Typ,0,0,1,1986.0,0.375,2.0,480.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,152000.0
863,864,20,1,70.0,7931,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,1959,1959,2,1,5,5,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,1148.0,0.21428571428571427,0.0,1148.0,1,0.5,1,1,1148,0,1148,1.0,1,0,3,1,0.5,6,Typ,0,0,1,1959.0,0.375,1.0,672.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,132500.0
864,865,20,4,72.0,8640,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.65,0.45,2007,2008,1,1,1,1,2,0.0,0.7,0.5,1,0.9,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,1372.0,1372.0,1,0.9,1,1,1372,0,1372,0.0,2,0,3,1,0.7,6,Typ,0,0,1,2008.0,0.875,2.0,529.0,0.1,0.5,0.8333333333333334,0,140,0,0,2,3,250580.0
865,866,20,1,,8750,0.75,0.625,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.55,1970,1970,1,1,2,2,1,76.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,828.0,0.21428571428571427,174.0,1002.0,1,0.5,1,1,1002,0,1002,1.0,1,0,3,1,0.5,5,Typ,0,0,2,1973.0,0.375,2.0,902.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,148500.0
866,867,20,1,67.0,10656,0.75,0.625,4,0.75,1,0.8333333333333334,17,1,1,1,2,0.75,0.45,2006,2007,1,1,1,1,3,274.0,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,1638.0,1638.0,1,0.9,1,1,1646,0,1646,0.0,2,0,3,1,0.7,6,Typ,1,0.7,1,2007.0,0.625,3.0,870.0,0.1,0.5,0.8333333333333334,192,80,0,0,2,3,248900.0
867,868,20,1,85.0,6970,0.75,0.875,1,0.75,3,0.8333333333333334,10,2,1,1,2,0.35,0.45,1961,1961,1,1,1,1,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,932.0,0.21428571428571427,108.0,1040.0,1,0.5,1,1,1120,0,1120,1.0,1,1,3,1,0.3,5,Typ,0,0,1,1961.0,0.625,2.0,544.0,0.1,0.5,0.8333333333333334,168,0,0,0,1,1,129000.0
868,869,60,1,,14762,0.75,0.375,1,0.75,3,0.8333333333333334,18,2,1,1,1,0.45,0.55,1948,1950,1,1,8,5,2,0.0,0.5,0.5,5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1,0.7,1,1,1547,720,2320,0.0,2,0,2,1,0.5,7,Typ,1,0.5,1,1979.0,0.375,2.0,672.0,0.1,0.5,0.5,120,144,0,0,1,1,169000.0
869,870,60,1,80.0,9938,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,1,0.65,0.45,1993,1994,1,1,2,2,1,246.0,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,750.0,0.21428571428571427,300.0,1050.0,1,0.9,1,1,1062,887,1949,1.0,2,1,3,1,0.7,8,Typ,1,0.5,1,1993.0,0.875,2.0,574.0,0.1,0.5,0.8333333333333334,156,90,0,0,1,1,236000.0
870,871,20,1,60.0,6600,0.75,0.875,1,0.75,1,0.8333333333333334,12,3,1,1,2,0.45,0.45,1962,1962,2,1,2,2,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,894.0,894.0,1,0.7,2,1,894,0,894,0.0,1,0,2,1,0.5,5,Typ,0,0,2,1962.0,0.375,1.0,308.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,109500.0
871,872,60,1,70.0,8750,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.55,0.45,1998,1998,1,1,1,1,1,116.0,0.5,0.5,1,0.7,0.5,0.9,0.9285714285714286,505.0,0.21428571428571427,299.0,804.0,1,0.9,1,1,804,878,1682,0.0,2,1,3,1,0.7,7,Typ,0,0,1,1998.0,0.625,2.0,523.0,0.1,0.5,0.8333333333333334,0,77,0,0,1,1,200500.0
872,873,20,1,74.0,8892,0.75,0.875,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.45,0.65,1953,1996,1,1,6,3,2,0.0,0.7,0.5,6,0.5,0.5,0.3,0.6428571428571429,0.0,0.21428571428571427,105.0,105.0,1,0.7,1,1,910,0,910,0.0,1,0,3,1,0.7,5,Typ,0,0,1,1953.0,0.375,2.0,414.0,0.1,0.5,0.8333333333333334,196,0,150,0,1,1,116000.0
873,874,40,1,60.0,12144,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.65,1949,1950,1,1,4,4,2,0.0,0.7,0.5,2,0.5,0.5,0.9,0.5,375.0,0.21428571428571427,457.0,832.0,1,0.7,1,1,1036,0,1268,0.0,1,0,3,1,0.5,6,Typ,1,0.7,1,1949.0,0.375,1.0,288.0,0.1,0.5,0.8333333333333334,0,28,0,0,1,1,133000.0
874,875,50,2,52.0,5720,0.75,0.875,1,0.75,1,0.8333333333333334,8,4,1,1,3,0.45,0.55,1941,1950,1,1,3,6,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,676.0,676.0,1,0.9,1,1,676,455,1131,0.0,1,1,3,1,0.5,5,Typ,0,0,2,1941.0,0.375,1.0,200.0,0.1,0.5,0.8333333333333334,26,0,0,0,1,2,66500.0
875,876,60,4,75.0,9000,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,1,0.75,0.45,2007,2007,1,1,7,7,2,0.0,0.7,0.5,1,0.7,0.5,0.3,0.9285714285714286,64.0,0.21428571428571427,1120.0,1184.0,1,0.9,1,1,1184,1426,2610,0.0,2,1,4,1,0.9,11,Typ,1,0.7,3,2007.0,0.875,2.0,550.0,0.1,0.5,0.8333333333333334,208,364,0,0,2,3,303477.0
876,877,20,1,94.0,25286,0.75,0.875,4,0.75,1,0.5,5,1,1,1,2,0.35,0.45,1963,1963,1,1,4,5,2,0.0,0.5,0.5,1,0.5,0.5,0.7,0.7857142857142857,633.0,0.21428571428571427,431.0,1064.0,1,0.7,1,1,1040,0,1040,1.0,1,0,3,1,0.5,5,Typ,0,0,1,1963.0,0.375,2.0,648.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,132250.0
877,878,60,1,74.0,8834,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,1,1,0.85,0.45,2004,2005,2,1,1,1,3,216.0,0.7,0.5,1,0.9,0.5,0.9,0.9285714285714286,1170.0,0.21428571428571427,292.0,1462.0,1,0.9,1,1,1462,762,2224,1.0,2,1,4,1,0.9,10,Typ,1,0.7,1,2004.0,0.875,3.0,738.0,0.1,0.5,0.8333333333333334,184,0,0,0,1,1,350000.0
878,879,85,1,88.0,11782,0.75,0.625,1,0.75,1,0.8333333333333334,10,1,1,1,5,0.45,0.65,1961,1995,1,1,4,4,2,0.0,0.5,0.5,2,0.5,0.5,0.3,0.7857142857142857,899.0,0.21428571428571427,210.0,1109.0,1,0.5,1,1,1155,0,1155,1.0,1,0,3,1,0.7,6,Min2,0,0,2,1987.0,0.375,2.0,576.0,0.1,0.5,0.8333333333333334,192,0,0,0,1,1,148000.0
879,880,20,1,,7000,0.75,0.625,1,0.75,4,0.8333333333333334,1,1,1,1,2,0.45,0.75,1978,2005,1,1,1,1,1,90.0,0.7,0.7,2,0.5,0.5,0.9,0.7857142857142857,646.0,0.21428571428571427,218.0,864.0,1,0.9,1,1,864,0,864,1.0,1,0,3,1,0.5,6,Typ,0,0,1,1978.0,0.375,1.0,336.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,136500.0
880,881,20,1,60.0,7024,0.75,0.875,1,0.75,1,0.8333333333333334,16,1,1,1,2,0.45,0.45,2005,2006,1,1,1,1,2,0.0,0.5,0.5,1,0.9,0.7,0.9,0.7857142857142857,980.0,0.21428571428571427,110.0,1090.0,1,0.7,1,1,1090,0,1090,1.0,1,1,2,1,0.5,5,Typ,0,0,1,2005.0,0.875,2.0,450.0,0.1,0.5,0.8333333333333334,0,49,0,0,1,1,157000.0
881,882,50,1,44.0,13758,0.75,0.625,1,0.75,4,0.8333333333333334,17,1,1,1,3,0.65,0.45,1990,1991,1,1,4,4,1,117.0,0.7,0.7,2,0.7,0.5,0.5,0.21428571428571427,902.0,0.21428571428571427,254.0,1156.0,1,0.9,1,1,1187,530,1717,0.0,2,1,3,1,0.7,7,Typ,1,0.5,1,1990.0,0.625,2.0,400.0,0.1,0.5,0.8333333333333334,168,36,0,0,1,1,187500.0
882,883,60,1,,9636,0.75,0.625,1,0.75,3,0.8333333333333334,18,1,1,1,1,0.55,0.45,1992,1993,1,1,1,1,2,0.0,0.5,0.5,1,0.7,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,808.0,808.0,1,0.7,1,1,808,785,1593,0.0,2,1,3,1,0.5,7,Typ,1,0.5,3,1993.0,0.625,2.0,389.0,0.1,0.5,0.8333333333333334,342,40,0,0,1,1,178000.0
883,884,75,1,60.0,6204,0.75,0.875,2,0.75,1,0.8333333333333334,24,1,1,1,8,0.35,0.45,1912,1950,1,1,3,6,2,0.0,0.7,0.5,1,0.5,0.3,0.9,0.6428571428571429,0.0,0.21428571428571427,795.0,795.0,1,0.5,2,1,954,795,2230,1.0,1,0,5,1,0.5,10,Typ,0,0,2,1997.0,0.375,1.0,440.0,0.1,0.7,0.8333333333333334,0,188,0,0,1,1,118500.0
884,885,20,1,65.0,7150,0.75,0.875,1,0.75,1,0.8333333333333334,12,1,1,1,2,0.45,0.45,1967,1967,1,1,4,4,1,60.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,432.0,0.21428571428571427,460.0,892.0,1,0.5,1,1,892,0,892,0.0,1,0,3,1,0.5,5,Typ,0,0,1,1967.0,0.625,1.0,288.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,100000.0
885,886,120,4,50.0,5119,0.75,0.625,1,0.75,4,0.8333333333333334,6,1,1,4,2,0.85,0.45,1999,2000,1,1,2,2,1,60.0,0.7,0.5,1,0.9,0.5,0.3,0.9285714285714286,1238.0,0.21428571428571427,460.0,1698.0,1,0.9,1,1,1709,0,1709,1.0,2,0,2,1,0.7,5,Typ,1,0.5,1,1999.0,0.875,2.0,506.0,0.1,0.5,0.8333333333333334,97,65,0,0,6,2,328900.0
886,887,90,1,70.0,8393,0.75,0.875,1,0.75,3,0.8333333333333334,12,1,1,3,2,0.45,0.45,1959,2005,1,1,2,2,1,122.0,0.5,0.5,2,0.5,0.5,0.9,0.21428571428571427,528.0,0.21428571428571427,1098.0,1626.0,1,0.9,1,1,1712,0,1712,0.0,2,0,4,2,0.5,8,Typ,0,0,1,2005.0,0.875,2.0,588.0,0.1,0.5,0.8333333333333334,272,54,0,0,1,6,145000.0
887,888,50,1,59.0,16466,0.75,0.625,1,0.75,1,0.8333333333333334,16,1,1,1,3,0.45,0.65,1955,1955,1,1,2,2,2,0.0,0.5,0.7,1,0.5,0.5,0.9,0.6428571428571429,0.0,0.21428571428571427,816.0,816.0,1,0.5,1,1,872,521,1393,0.0,1,1,3,1,0.5,8,Typ,0,0,1,1955.0,0.375,1.0,300.0,0.1,0.5,0.8333333333333334,121,0,0,265,1,1,135500.0
888,889,20,1,95.0,15865,0.75,0.625,1,0.75,1,0.5,12,1,1,1,2,0.75,0.55,1970,1970,5,6,3,6,2,0.0,0.7,0.7,1,0.5,0.7,0.7,0.7857142857142857,351.0,0.5,1043.0,2217.0,1,0.9,1,1,2217,0,2217,1.0,2,0,4,1,0.7,8,Typ,1,0.5,1,1970.0,0.375,2.0,621.0,0.1,0.5,0.8333333333333334,81,207,0,224,1,1,268000.0
889,890,20,1,128.0,12160,0.75,0.875,1,0.75,1,0.8333333333333334,12,2,1,1,2,0.55,0.35,1953,1953,2,1,3,6,1,90.0,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,1024.0,0.21428571428571427,481.0,1505.0,1,0.9,1,1,1505,0,1505,1.0,1,0,2,1,0.5,6,Typ,1,0.5,1,1953.0,0.625,2.0,505.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,149500.0
890,891,50,1,60.0,8064,0.75,0.875,1,0.75,3,0.8333333333333334,12,4,1,1,3,0.45,0.65,1949,2006,1,1,2,2,2,0.0,0.5,0.7,2,0.5,0.5,0.5,0.6428571428571429,0.0,0.21428571428571427,672.0,672.0,1,0.9,1,1,672,252,924,0.0,1,0,3,1,0.5,6,Typ,1,0.1,2,2003.0,0.375,2.0,576.0,0.1,0.5,0.8333333333333334,0,0,0,0,1,1,122900.0
891,892,60,1,70.0,11184,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,1,1,0.55,0.45,1978,1978,2,1,4,4,1,92.0,0.5,0.5,2,0.5,0.5,0.9,0.21428571428571427,226.0,0.5,192.0,918.0,1,0.7,1,1,918,765,1683,0.0,2,1,3,1,0.5,7,Typ,1,0.5,1,1978.0,0.625,2.0,440.0,0.1,0.5,0.8333333333333334,243,0,0,0,1,1,172500.0
892,893,20,1,70.0,8414,0.75,0.875,1,0.75,1,0.8333333333333334,10,1,1,1,2,0.55,0.75,1963,2003,2,1,4,4,2,0.0,0.5,0.5,2,0.5,0.5,0.9,0.9285714285714286,663.0,0.21428571428571427,396.0,1059.0,1,0.5,1,1,1068,0,1068,0.0,1,0,3,1,0.5,6,Typ,0,0,1,1963.0,0.625,1.0,264.0,0.1,0.5,0.8333333333333334,192,0,0,0,1,1,154500.0
