Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SaleType,SaleCondition,SalePrice
260,20,2,70.0,0.3212738797463986,0.75,0.875,1,0.75,1,0.8333333333333334,8,1,1,1,2,0.45,0.45,-0.5055150092972907,-1.3527332477465515,1,1,5,8,2,-0.5669188163210045,0.5,0.5,1,0.5,0.5,0.5,0.5,-0.9685385992866848,0.5,-1.2752311456884642,-2.3835148681763925,1,0.7,1,3,-0.7074631345798226,-0.7848905642207468,-1.2227222040787393,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-1.5620983014965208,1,-0.9241528710642197,0.0,2,0.1904345988516176,0.375,-1.005012157822057,-0.7642009355729326,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.03680047938598642,-0.35953914829025974,0,1,1,9.7
261,80,1,120.0,1.1573336038500133,0.75,0.875,1,0.75,3,0.8333333333333334,12,4,1,1,6,0.55,0.45,-0.3074392593122188,-1.065574199687874,1,1,3,6,1,1.6639438373205664,0.5,0.5,2,0.5,0.5,0.7,0.5,0.506419980798127,0.7857142857142857,-1.2752311456884642,0.7040768566856862,1,0.5,1,1,0.5668700061232975,-0.7848905642207468,-0.23467958501236633,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.5,1,0.2682666305339948,0.375,0.30698716627569994,1.9082103528319974,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,3.5629911526787663,0,1,1,17.6
262,60,1,69.0,-0.07355323291035845,0.75,0.625,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.75,0.45,1.1781288655758193,1.0881186607522058,1,1,7,7,3,0.9426874906544945,0.7,0.5,1,0.9,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,2.0960853140664746,0.9761113698893936,1,0.9,1,1,0.8217366342639216,1.7623366167092436,2.120814018841867,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.9,2.261069620863746,1,0.6235248286698352,0.7,3,0.3038469878745101,0.875,1.618986490373457,1.8339767059318604,0.0,0.5,0.8333333333333334,-0.7406335114617164,1.4874207261178727,-0.35953914829025974,0,2,3,27.6
263,80,1,88.0,-0.21517875790637567,0.75,0.625,1,0.75,3,0.8333333333333334,10,1,1,1,6,0.55,0.65,0.18775011565046057,0.5138005646348511,1,1,4,5,1,-0.3097266306881417,0.5,0.5,2,0.7,0.7,0.3,0.7857142857142857,0.14207009345574786,0.21428571428571427,-1.2752311456884642,-1.2364360041674263,1,0.5,1,1,0.13359673828423674,-0.7848905642207468,-0.5706140754949331,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.5,1,0.23935759019482614,0.375,0.30698716627569994,0.08948600377864223,0.0,0.5,0.8333333333333334,1.5671817990694,-0.5251431957124656,-0.35953914829025974,0,1,1,15.1
264,50,2,50.0,-0.5918747603801152,0.75,0.875,1,0.75,3,0.8333333333333334,8,1,1,1,3,0.45,0.65,-1.3968558842301135,0.8009596126935284,1,1,3,6,2,-0.5669188163210045,0.5,0.5,3,0.5,0.5,0.9,0.21428571428571427,-0.454936950864295,0.7857142857142857,-1.2752311456884642,-0.28431520795445053,1,0.5,1,1,-0.5953218181979479,-0.7848905642207468,-0.36510121072912755,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,-0.9241528710642197,0.0,2,0.2304625008596973,0.375,0.30698716627569994,0.05236918032857375,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,13.0
265,30,2,30.0,-0.6258547431007353,0.75,0.125,2,0.75,1,0.8333333333333334,8,4,1,1,2,0.45,0.45,-1.5289063842201613,0.9445391367228672,1,1,3,6,2,-0.5669188163210045,0.5,0.5,3,0.3,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.27166169684416613,-0.8419859600220506,1,0.7,2,4,-1.0082057557857589,-0.7848905642207468,-1.4559002621784032,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-1.5620983014965208,1,-0.9241528710642197,0.0,2,0.21044854985565745,0.375,0.30698716627569994,0.14516123895374494,0.0,0.5,0.16666666666666666,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,7.3
266,20,1,78.0,0.24367779980229606,0.75,0.625,1,0.75,1,0.8333333333333334,7,1,1,1,2,0.55,0.55,0.31980061564050843,-0.15623721416872924,1,1,2,2,1,0.607219422437717,0.5,0.7,2,0.7,0.5,0.9,0.9285714285714286,0.3220501582875255,0.35714285714285715,0.10332335809796814,0.8400941132875399,1,0.5,1,1,0.6688166573795472,-0.7848905642207468,-0.15563617548705647,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.5,1,0.24602890719617276,0.875,0.30698716627569994,0.47921265000436114,0.0,0.5,0.8333333333333334,1.44072616561564,-0.7027223652857307,-0.35953914829025974,0,1,1,17.55
267,60,1,70.0,0.131721364196671,0.75,0.625,4,0.75,2,0.8333333333333334,18,1,1,1,1,0.55,0.45,0.8480026156006998,0.6095202473210769,1,1,1,1,2,-0.5669188163210045,0.5,0.5,1,0.7,0.5,0.3,0.9285714285714286,0.5986048920534277,0.21428571428571427,-1.075045013125418,-0.5654175382649481,1,0.7,1,1,-0.9113564370923217,0.8689410028848972,0.020235410706757908,1.0871478175873686,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,0.9866803134103238,1,0.6235248286698352,0.5,1,0.28160926453668805,0.875,0.30698716627569994,-0.2770426277907839,0.0,0.5,0.8333333333333334,0.01019681216998241,0.40714744454717644,-0.35953914829025974,0,1,1,18.5
268,75,1,60.0,-0.22418091750773397,0.75,0.875,2,0.75,1,0.5,24,1,1,1,8,0.45,0.75,-1.066729634254994,0.6095202473210769,1,1,3,6,2,-0.5669188163210045,0.5,0.5,1,0.5,0.5,0.9,0.21428571428571427,-0.1388743979889782,0.21428571428571427,-0.4972350395911707,-0.7513077889541482,1,0.9,1,1,-0.2741898667407617,0.894599884744082,1.3659494578751579,-0.8187888067594956,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,0.9866803134103238,1,0.6235248286698352,0.7,2,0.1526304691773201,0.375,-1.005012157822057,-1.0796939348985146,0.0,0.5,0.8333333333333334,1.3300774863436002,-0.34756402613920045,-0.35953914829025974,0,1,1,17.95
269,30,2,71.0,-0.41436738795896566,0.75,0.875,1,0.75,1,0.8333333333333334,14,1,1,1,2,0.45,0.55,-1.033717009257482,-1.4005930890896643,1,1,1,1,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.7857142857142857,-0.08400242700368013,0.5,-0.7929645536047618,-0.7059687034201969,1,0.9,1,1,-0.9725244278460715,-0.7848905642207468,-1.4282350688445449,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-1.5620983014965208,1,0.6235248286698352,0.7,2,0.21267232218943966,0.875,-1.005012157822057,2.0937944700823397,0.08,0.9,0.8333333333333334,-0.7406335114617164,-0.332765762008095,-0.35953914829025974,0,1,1,12.05
270,20,1,0.0,-0.28542096099303055,0.75,0.625,1,0.75,3,0.8333333333333334,16,1,1,1,2,0.55,0.65,0.15473749065294862,-0.3955364208842937,2,1,4,4,1,0.40593858150765044,0.5,0.7,2,0.5,0.7,0.9,0.35714285714285715,0.6798154091116688,0.21428571428571427,-0.3834929188167126,0.2076138700889203,1,0.5,1,1,-0.11872122357498105,-0.7848905642207468,-0.7662465140700749,1.0871478175873686,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,1,0.6235248286698352,0.3,1,0.25937154119886596,0.625,-1.005012157822057,0.14516123895374494,0.0,0.7,0.8333333333333334,2.183653012156479,-0.25877444135256783,-0.35953914829025974,0,1,1,14.8
271,60,4,84.0,0.07098848463257766,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,1,0.75,0.45,1.1451162405783075,1.040258819409093,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.5,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.2157212992721684,0.09880006480743735,1,0.7,1,1,-0.16459721664029336,1.1838454620658025,0.8659998926275732,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.9866803134103238,1,0.6235248286698352,0.7,1,0.3016232155407279,0.625,1.618986490373457,2.692303248214694,0.0,0.5,0.8333333333333334,0.7768340899834012,0.05198910540064615,-0.35953914829025974,0,2,3,26.6
272,20,1,73.0,3.6688093416486782,0.75,0.625,3,0.75,4,0.16666666666666666,20,1,1,1,2,0.65,0.65,-0.5715402592923146,0.99239897806598,5,5,8,5,2,-0.5669188163210045,0.5,0.5,2,0.7,0.5,0.7,0.21428571428571427,-0.4724959815795904,0.9285714285714286,-1.0568462738015048,0.7562168050497301,1,0.9,1,1,0.518445346776579,-0.7848905642207468,-0.2722252045368885,1.0871478175873686,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-0.9249036477698097,5,2.17120252840389,0.5,1,0.18598705418405317,0.375,0.30698716627569994,-0.1564129515780614,0.0,0.5,0.8333333333333334,-0.10045186710205742,-0.7027223652857307,-0.35953914829025974,0,1,1,24.15
273,60,1,92.0,0.20234394022422836,0.75,0.625,1,0.75,4,0.8333333333333334,4,1,1,1,1,0.75,0.65,0.9140278655957237,1.0881186607522058,1,1,1,1,1,1.3787959793363054,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,0.18157791256516248,0.21428571428571427,0.1533698912387297,0.22801645857919833,1,0.9,1,1,0.011260756776737204,1.7949933754391154,1.520084106449512,-0.8187888067594956,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.7,1.623874967137035,1,0.6235248286698352,0.7,1,0.28605680920425247,0.875,1.618986490373457,0.9199749284739243,0.0,0.5,0.8333333333333334,0.30262546453180195,0.14077869018727873,-0.35953914829025974,0,1,1,29.0
274,20,1,80.0,-0.0720317411467486,0.75,0.875,1,0.75,1,0.8333333333333334,12,2,1,1,2,0.55,0.55,-0.4394897593022667,0.17878167523306093,2,1,3,6,4,0.45625879174016704,0.5,0.5,2,0.5,0.5,0.9,0.5,0.392286281148707,0.35714285714285715,-1.2752311456884642,0.42750843492858376,1,0.7,1,1,1.2040365764748577,-0.7848905642207468,0.25934172452082016,1.0871478175873686,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.2877089940430985,2,0.6235248286698352,0.7,1,0.194882143519182,0.625,-1.005012157822057,-0.6250128476351758,0.0,0.5,0.8333333333333334,1.54347136779682,-0.7027223652857307,-0.35953914829025974,0,1,1,13.9
275,20,1,76.0,-0.2350849418136046,0.75,0.875,1,0.75,3,0.8333333333333334,5,1,1,1,2,0.45,0.65,0.3528132406380204,-0.10837737282561637,1,1,4,12,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.7,0.7857142857142857,0.22986524703222477,0.21428571428571427,-0.6610236935063905,-0.5336801783911823,1,0.5,1,1,-0.8756751091526344,-0.7848905642207468,-1.3531438297955005,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.24825267952995494,0.375,-1.005012157822057,-0.9683434645483092,0.0,0.5,0.8333333333333334,0.5871506398027615,-0.7027223652857307,-0.35953914829025974,0,1,1,12.45
276,50,1,55.0,-0.3682154711294668,0.75,0.875,1,0.75,1,0.8333333333333334,9,1,1,1,3,0.65,0.65,-1.5289063842201613,1.0881186607522058,1,1,3,6,2,-0.5669188163210045,0.7,0.7,3,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.8904188338572183,-0.22537439676031393,2,0.7,2,1,-0.5290564948813857,0.6053543074223615,0.0933505645176695,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.9,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.23935759019482614,0.375,0.30698716627569994,0.9246145314051828,0.0,0.5,0.8333333333333334,-0.15577620673807735,-0.7027223652857307,-0.35953914829025974,144,1,1,20.5
277,20,1,129.0,-0.12325529718828034,0.75,0.625,1,0.75,1,0.8333333333333334,5,1,1,1,2,0.65,0.45,1.0460783655857715,0.8966792953797542,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.9,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,2.2735230224746292,1.1529338034718033,1,0.9,1,1,1.0205326042136083,-0.7848905642207468,0.11706358737526246,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,-0.9241528710642197,0.0,1,0.2949518985393813,0.875,0.30698716627569994,0.4652938412105855,0.0,0.5,0.8333333333333334,0.04971419762428235,1.5170172543800835,-0.35953914829025974,0,1,1,20.1
278,20,1,140.0,1.1373006289624834,0.75,0.875,1,0.75,3,0.8333333333333334,18,1,1,1,2,0.35,0.45,-0.6705781342848505,-1.5920324544621158,1,1,1,1,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.21428571428571427,-0.7051531385572541,0.21428571428571427,0.41725161143547257,-0.4248663731096993,1,0.9,1,1,-0.7533391276451349,-0.7848905642207468,-1.2582917383651286,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.5,-1.5620983014965208,1,-0.9241528710642197,0.0,2,0.17931573718270657,0.375,0.30698716627569994,-0.3373574658971452,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,14.1
279,20,1,107.0,0.542904513312234,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,1,2,0.85,0.45,1.1451162405783075,1.0881186607522058,1,1,7,7,1,1.1942885418170777,0.9,0.5,1,0.9,0.5,0.7,0.6428571428571429,-0.9685385992866848,0.21428571428571427,3.5497096175640492,2.4246951526991354,1,0.9,1,1,2.450334388082509,-0.7848905642207468,1.225647405967733,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.9,0.9866803134103238,1,0.6235248286698352,0.9,1,0.3038469878745101,0.875,1.618986490373457,1.2029907072806962,0.0,0.5,0.8333333333333334,0.23939764780492206,0.7475075195626013,-0.35953914829025974,142,2,3,41.5298
280,60,1,83.0,-0.020681394124916028,0.75,0.875,1,0.75,1,0.8333333333333334,20,1,1,1,1,0.65,0.45,0.18775011565046057,-0.3476765795411808,2,1,8,5,1,1.1048303902926038,0.5,0.5,2,0.7,0.5,0.9,0.35714285714285715,-0.10814609423721128,0.21428571428571427,0.4718478294072124,0.24615209279277883,1,0.9,1,1,-0.009128573474512717,1.2351632257841725,1.0300149673925911,-0.8187888067594956,0.7812319615337806,1.232387720662429,1.385418079037127,-0.20766289448672728,0.5,0.9866803134103238,1,0.6235248286698352,0.5,1,0.23713381786104393,0.875,0.30698716627569994,0.14980084188500348,0.0,0.5,0.8333333333333334,1.53556789070596,1.0286745380536044,-0.35953914829025974,0,1,1,19.2
281,60,1,82.0,0.14186464262073667,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,1,1,0.65,0.55,0.583901615620604,0.22664151657617382,1,1,8,5,1,1.3340669035740684,0.7,0.5,2,0.7,0.5,0.3,0.9285714285714286,-0.04449460789426553,0.21428571428571427,-0.39714197330964757,-0.5540827668814603,1,0.7,1,1,0.03929608587220585,1.097538313993999,0.9509715578672813,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.5,1,0.2638190858664304,0.875,0.30698716627569994,0.4745730470731026,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.5403318217271253,-0.35953914829025974,0,1,1,22.85
282,20,4,60.0,-0.37633009386871935,0.75,0.875,1,0.75,1,0.8333333333333334,6,1,1,1,2,0.55,0.45,1.1451162405783075,1.040258819409093,1,1,1,1,3,-0.18672167234198997,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,1.017826750381105,0.21428571428571427,-0.4631124033588333,0.47738142901593006,1,0.7,1,1,0.26103005235454874,-0.7848905642207468,-0.4718098135882958,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.3016232155407279,0.875,0.30698716627569994,0.46065423827932694,0.0,0.5,0.8333333333333334,-0.7406335114617164,1.0730693304469205,-0.35953914829025974,0,2,3,18.5
283,120,1,34.0,-0.6472824187715741,0.75,0.875,1,0.75,1,0.8333333333333334,11,1,1,5,2,0.65,0.45,1.1781288655758193,1.1359785020953186,1,1,1,1,3,0.3612095057454134,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,1.015631871541693,0.21428571428571427,-0.3425457553379077,0.5952630514042033,1,0.9,1,1,0.39356069898767326,-0.7848905642207468,-0.36905338120539305,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.3060707602082923,0.625,0.30698716627569994,0.7111927965672891,0.0,0.5,0.8333333333333334,0.6187645481662015,0.21477001084280586,-0.35953914829025974,0,7,1,20.75
284,20,1,74.0,-0.07051024938313874,0.75,0.875,1,0.75,1,0.8333333333333334,6,2,1,1,2,0.75,0.45,1.2111414905733313,1.1838383434384314,1,1,1,1,3,-0.16435713446087144,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,2.064237520249626,0.9443740100156277,1,0.9,1,1,0.7860553063242343,-0.7848905642207468,-0.06473625453295016,-0.8187888067594956,0.7812319615337806,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.7,-0.2877089940430985,1,0.6235248286698352,0.7,1,0.3060707602082923,0.875,1.618986490373457,1.973164793869617,0.0,0.5,0.8333333333333334,0.919096677618881,1.5170172543800835,-0.35953914829025974,0,2,3,24.46
285,120,1,50.0,-0.2733758178644526,0.75,0.875,1,0.75,1,0.8333333333333334,13,1,1,4,2,0.55,0.45,0.68293949061314,0.3702210406055125,1,1,8,12,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.9,0.9285714285714286,-0.024740698339558227,0.21428571428571427,1.3294634200466267,1.1869381176222669,1,0.7,1,1,1.058762598434702,-0.7848905642207468,0.14670486594725365,1.0871478175873686,0.7812319615337806,-0.7561914703898819,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,1,0.27049040286777704,0.625,0.30698716627569994,0.2611513122352089,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,0.4498718661954123,0,1,1,17.92
286,160,4,35.0,-0.7502366947758409,0.75,0.625,1,0.75,1,0.8333333333333334,6,1,1,4,1,0.65,0.45,1.1451162405783075,1.0881186607522058,1,1,2,2,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.14654536399226223,-0.9666684452404165,1,0.9,1,1,-1.3624703689012263,0.6730004505056671,-0.4955228364458888,-0.8187888067594956,0.7812319615337806,1.232387720662429,-1.0456221209685077,-0.20766289448672728,0.7,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.3016232155407279,0.625,0.30698716627569994,0.25651170930395034,0.0,0.5,0.8333333333333334,-0.7406335114617164,0.09638389779396243,-0.35953914829025974,0,2,3,16.47
287,50,1,77.0,-0.04844861881079586,0.75,0.625,2,0.75,1,0.8333333333333334,12,1,1,1,3,0.55,0.65,-0.3074392593122188,-0.15623721416872924,1,1,3,6,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.5,0.3483887043604686,0.21428571428571427,-0.5654803120558456,-0.3160525678282164,1,0.5,1,1,-0.19008387945435576,0.7289834654711614,0.46090241881036026,-0.8187888067594956,-1.0271868296772464,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.34948565968361267,1,0.6235248286698352,0.7,1,0.20377723285431085,0.625,0.30698716627569994,-0.15177334864680284,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,128,1,1,15.9
288,20,1,0.0,-0.25904843709045977,0.75,0.625,1,0.75,3,0.8333333333333334,12,1,1,1,2,0.35,0.35,-0.010325634334611195,-0.6348356275998581,1,1,4,4,2,-0.5669188163210045,0.5,0.5,2,0.5,0.5,0.9,0.35714285714285715,0.3791170081122355,0.21428571428571427,-0.7201695963091086,-0.4384680987698847,1,0.5,1,1,-0.7686311253335723,-0.7848905642207468,-1.2701482497939252,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,0,-4.159264086026377,0.5,-2.317011481919814,-2.1931986384005686,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,8.8
289,20,1,0.0,-0.044264516460868764,0.75,0.625,1,0.75,1,0.8333333333333334,10,1,1,1,2,0.45,0.45,-0.14237613432465904,-0.8262749929723097,1,1,2,2,1,-0.39359364774233613,0.5,0.7,2,0.5,0.5,0.9,0.35714285714285715,0.01915687844868022,0.21428571428571427,-0.29249922219714614,-0.3840611961291432,1,0.5,1,1,-0.6615871415145103,-0.7848905642207468,-1.1871526697923498,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,-0.9249036477698097,1,-0.9241528710642197,0.0,2,0.2215674115245685,0.375,-1.005012157822057,-0.8941098176481722,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,0,1,1,12.2
290,70,1,60.0,-0.18233989400846298,0.75,0.875,1,0.75,1,0.8333333333333334,9,7,1,1,1,0.55,0.65,-1.859032634195281,0.8966792953797542,1,1,3,6,2,-0.5669188163210045,0.5,0.5,3,0.5,0.5,0.9,0.6428571428571429,-0.9685385992866848,0.21428571428571427,0.3126088603229711,-0.8011807830414945,1,0.9,1,3,-1.1764177303585708,0.8432821210257123,-0.20701439167850788,-0.8187888067594956,-1.0271868296772464,-0.7561914703898819,0.16989797903430978,-0.20766289448672728,0.5,0.34948565968361267,1,-0.9241528710642197,0.0,2,0.2949518985393813,0.375,-1.005012157822057,-0.4115911127972821,0.0,0.5,0.8333333333333334,-0.7406335114617164,-0.7027223652857307,-0.35953914829025974,259,1,1,15.3575
291,60,1,120.0,0.6901088414414873,0.75,0.875,1,0.75,1,0.8333333333333334,1,1,1,1,1,0.75,0.45,1.1451162405783075,1.040258819409093,1,1,1,1,2,-0.5669188163210045,0.7,0.5,1,0.7,0.5,0.3,0.6428571428571429,-0.9685385992866848,0.21428571428571427,1.179323820624342,0.06252879638027636,1,0.9,1,1,-0.2053758771427932,1.1745149595715536,0.8264781878649182,-0.8187888067594956,0.7812319615337806,1.232387720662429,0.16989797903430978,-0.20766289448672728,0.7,0.9866803134103238,1,0.6235248286698352,0.7,1,0.3016232155407279,0.625,0.30698716627569994,0.9849293695115441,0.039999999999999994,0.5,0.8333333333333334,-0.7406335114617164,0.05198910540064615,-0.35953914829025974,0,2,3,23.323
